id,state_id,year,18-24_count,18-24<hs_grad,18-24_hs_grad/equiv,18-24_some_college/associate,18-24_bachelor/higher,25+_count,25+<9th_grade,25+_9th-12th_grade_nongrad,25+_hs_grad/equiv,25+_some_college,25+_associate's,25+_bachelor's,25+>bachelor,25-34_count,25-34_hs_grad/higher,25-34_bachelor/higher,35-44_count,35-44_hs_grad/higher,35-44_bachelor/higher,45-64_count,45-64_hs_grad/higher,45-64_bachelor/higher,65+_count,65+_hs_grad/higher,65+_bachelor/higher,25+_earnings,25+<hs_grad,25+_hs_grad/equiv.1,25+_some_college/associate,25+_bachelor's.1,25+>bachelor.1
7,7,2016,356553.0,0.0942384442144646,0.2952352104736182,0.4554722579812819,0.1550540873306352,2467737.0,0.0407308396316139,0.054066539505628,0.2750601056757669,0.1682310554163592,0.0754894058807725,0.219378726339152,0.1670433275507074,436596.0,0.9323699713236036,0.4343489175347461,424492.0,0.9155838036994808,0.4400412728626217,1030009.0,0.9214443757287558,0.3844830482063749,576640.0,0.8479796753607103,0.3141266648168701,47481.0,23388.0,35458.0,41504.0,61257.0,80306.0
8,8,2016,85281.0,0.1682203538889084,0.3467947139456619,0.3903565858749311,0.0946283462904984,662547.0,0.0337289279100199,0.0728204942441819,0.320692720667364,0.1844125775228021,0.0788291245753131,0.1837107405210498,0.125805414559269,128569.0,0.8904245969090527,0.3249072482480225,110018.0,0.871293788289189,0.3336908505880855,257286.0,0.915817417193318,0.3107631196411775,166674.0,0.8758834611277104,0.2797616904856186,40032.0,26171.0,31751.0,36993.0,54225.0,71356.0
9,9,2016,1763628.0,0.1547111975994937,0.3059267600650477,0.4498216177107644,0.0895404246246941,14703671.0,0.0518756166402254,0.0742978403148438,0.2890253053132106,0.2013883471685404,0.0971948433829891,0.1819890420562321,0.1042290051239585,2660916.0,0.8944525118417869,0.289526238332965,2467080.0,0.8817618399079074,0.3129610713880377,5484911.0,0.8820361898306098,0.2804426544022319,4090764.0,0.8446168001869577,0.2756815108375843,32100.0,20825.0,26129.0,31670.0,45031.0,59576.0
10,10,2016,1014366.0,0.1622382848005552,0.3270397469946745,0.4183756159019525,0.0923463523028177,6785395.0,0.0493128255613711,0.0866595091369036,0.2776669596979984,0.2054714574464714,0.0763710881975183,0.187207229645437,0.1173109303143,1403742.0,0.8785973490855157,0.3152381278041121,1385447.0,0.869063197653898,0.3403515255365236,2637072.0,0.8795588440512812,0.3087227045753775,1359134.0,0.8137122608955408,0.2487613436202758,36223.0,21274.0,27706.0,32448.0,50962.0,62819.0
11,11,2016,129855.0,0.0726810673443456,0.4126679758191829,0.4171267952716491,0.0975241615648223,990937.0,0.0364130111197785,0.0439785778510641,0.2802832067023433,0.2146221202760619,0.1052145595532309,0.2137875566256987,0.1057009678718223,205844.0,0.9531975670896408,0.3069849011873068,179339.0,0.9546947401290292,0.3557898728107104,362213.0,0.9275895674644478,0.3247702318801368,243541.0,0.8535113184227707,0.2954697566323535,40281.0,23401.0,31361.0,38200.0,49440.0,64283.0
12,12,2016,159418.0,0.1200178148013398,0.3607873640366834,0.4581101255818038,0.0610846955801728,1087265.0,0.0316702919711385,0.0641012080771477,0.278557665334578,0.2533742923758237,0.0959977558368934,0.1870408777988806,0.0892579086055377,220555.0,0.9118723220965292,0.2632994037768357,205831.0,0.8980037020662582,0.3281575661586447,404717.0,0.912099071697013,0.2674461413778022,256162.0,0.8902140051998345,0.2598082463441103,32340.0,23004.0,27114.0,31468.0,41343.0,60084.0
13,13,2016,1213601.0,0.1200666446385591,0.2882339417980044,0.4533079653032587,0.1383914482601777,8665219.0,0.049613287327187,0.0619161500707598,0.2597039959405527,0.2103958365045361,0.0788195889798053,0.2093241959608868,0.1302269452162721,1765751.0,0.9212357801298144,0.4165122942022969,1654483.0,0.8972410112403694,0.3856818111760592,3372155.0,0.8945300557062176,0.3242754262482003,1872830.0,0.8389202436953701,0.2537427315880245,40743.0,22282.0,30526.0,36054.0,55161.0,70924.0
14,14,2016,662944.0,0.1593513177583627,0.306455748901868,0.4360896244630014,0.0981033088767678,4392576.0,0.0375046441996678,0.0789416051082553,0.3373605829472273,0.2049396527231401,0.0851746219075093,0.1630690055220444,0.0930098875921554,857485.0,0.8899992419692473,0.3058968961556179,813214.0,0.890070756283094,0.2966918916791889,1728538.0,0.9002365004414135,0.2456324361975264,993339.0,0.843624382008559,0.1980039040045744,36168.0,22415.0,30846.0,33681.0,48790.0,60620.0
15,15,2016,320706.0,0.1118313969804119,0.273440471958741,0.5070282439368144,0.1076998871240326,2087020.0,0.031739992908549,0.050721123899148,0.3112246169179021,0.2099515098082433,0.112147943000067,0.1908184876043353,0.093396325861755,395052.0,0.9254376639024736,0.3454254123507791,369788.0,0.922890953735654,0.3527723993206919,808438.0,0.9264891061528528,0.265751980980607,513742.0,0.893528269053338,0.2168520385718901,37747.0,26151.0,31515.0,35749.0,48207.0,64417.0
16,16,2016,300434.0,0.12518889340088,0.2866253486622686,0.4849317986645985,0.1032539592722528,1891936.0,0.0362015417011991,0.0583275544204455,0.2623207127513827,0.2316901840231382,0.0829996363513353,0.2065931405713512,0.1218672301811477,377168.0,0.9128823229966488,0.3561834514062699,353348.0,0.8957062159683937,0.3607123855236198,723749.0,0.9111390827483008,0.3334374209843468,437671.0,0.8975943117090235,0.2703012079849933,36897.0,23425.0,28685.0,32765.0,46772.0,57533.0
17,17,2016,429008.0,0.1338483198448513,0.3364156379368216,0.4431782157908477,0.0865578264274792,2995509.0,0.0569936528316222,0.0860404692491326,0.323250238941028,0.2136665254552732,0.0855844532598633,0.1399031016097765,0.094561558653304,564723.0,0.8996800201160569,0.2733995250768961,556258.0,0.9012508584146206,0.2808894433877805,1187003.0,0.8606195603549444,0.2219059261012819,687525.0,0.7797432820624705,0.1866055779789825,35057.0,20974.0,28372.0,32301.0,47610.0,56285.0
18,18,2016,449365.0,0.1745974875657872,0.3548229167825709,0.3965262092063245,0.0740533864453172,3115020.0,0.0516622686210682,0.1044966003428549,0.3400533543925881,0.2099874158111344,0.0601241725574795,0.1519409185173771,0.0817352697574975,671108.0,0.8578738444482855,0.2636222485799603,583366.0,0.8670817291374541,0.2536023696958684,1186367.0,0.8512627205578038,0.2194110254246788,674179.0,0.796702359462398,0.2117271525811394,35035.0,20766.0,27996.0,32309.0,46163.0,57210.0
19,19,2016,109959.0,0.1162615156558353,0.3206649751270928,0.4536872834420102,0.1093862257750616,966569.0,0.0265268180543758,0.0501754142746146,0.3293805201697964,0.1944403348338297,0.0982692389265536,0.187709309940625,0.1134983638002046,157452.0,0.9462058278078398,0.3404212077331504,151647.0,0.950826590700772,0.3400396974552744,400818.0,0.9313179547824698,0.283759711390207,256652.0,0.8804529089973973,0.281455044184343,35585.0,19634.0,27934.0,33302.0,43559.0,56855.0
20,20,2016,547787.0,0.1166128440433964,0.2943771940553536,0.4472249250164753,0.1417850368847745,4122508.0,0.0404137481358435,0.0583681098981493,0.2538430489401112,0.1890099424913184,0.0651266170981354,0.2087299769945867,0.1845085564418553,832284.0,0.9165717471440036,0.4147190141826588,765502.0,0.905456811347325,0.4484077115409234,1648274.0,0.91312609432655,0.385101627520667,876448.0,0.8605416408047026,0.3399574190368396,48147.0,26170.0,32982.0,41813.0,61049.0,82479.0
21,21,2016,705317.0,0.1092586737594585,0.2706485169080002,0.4440882610230577,0.1760045483094835,4727515.0,0.04491048679909,0.0508448941991722,0.2446308472844613,0.1553949590852699,0.0768598301644733,0.2378194463687582,0.1895395360987749,950957.0,0.9291419065215356,0.513360751327347,826713.0,0.9232466406116754,0.4920921770916872,1875420.0,0.9130850689445564,0.4049077006750488,1074425.0,0.8521562696325942,0.3406203318053842,48220.0,25717.0,35003.0,40706.0,60503.0,76972.0
22,22,2016,976715.0,0.1339090727591979,0.2923206872014866,0.475813312993043,0.0979569270462724,6760402.0,0.0300877078019916,0.0657511195340158,0.2926368875697037,0.2364048765147398,0.0926169775111006,0.171992286849214,0.1105101442192343,1248301.0,0.9146904472559102,0.3179249235560974,1158269.0,0.9154298353836632,0.331686335384958,2744767.0,0.9153461842116288,0.2709690840789036,1609065.0,0.868801446802957,0.2392911411285436,36209.0,20512.0,27202.0,32435.0,50821.0,68906.0
23,23,2016,506046.0,0.1186453405421641,0.2720306059132964,0.4750576034589741,0.1342664500855653,3725283.0,0.0299730248681778,0.0408640095262561,0.2517760395653162,0.2138661680199866,0.1153635844578787,0.2308884989408858,0.1172686746214985,744809.0,0.9370885690156804,0.401253207198087,680392.0,0.928463297628426,0.407676751049395,1469747.0,0.9425037098221668,0.334954247227584,830335.0,0.8990130489501226,0.2751287131097689,41757.0,23823.0,31535.0,38355.0,54749.0,70728.0
24,24,2016,308551.0,0.1519262617849237,0.3049576893285065,0.4892448898237244,0.0538711590628453,1957022.0,0.0484021130063944,0.1103768889670121,0.3082923952822196,0.2243178666361441,0.0907986726771594,0.1353408392956236,0.0824712241354466,378612.0,0.8795521536559856,0.2295304955997168,374600.0,0.8778910838227443,0.2426935397757608,754176.0,0.8444540796843177,0.2084195201120162,449634.0,0.7729709052251387,0.2029695263258561,31731.0,20057.0,26693.0,30838.0,42130.0,51943.0
25,25,2016,581922.0,0.1344063293706029,0.3080155072329281,0.4595289403047143,0.0980492230917545,4121014.0,0.0333206827251739,0.0710077665351294,0.3070569524879071,0.2251375510978608,0.0789232941213012,0.177022208611764,0.1075315444208634,799577.0,0.9214659751343522,0.3369744252273389,737255.0,0.908741208943988,0.333733918386447,1607203.0,0.9032026445943668,0.270916617253701,976979.0,0.8523090056183398,0.2269731488599038,35908.0,21505.0,29902.0,32334.0,45701.0,57229.0
26,26,2016,101230.0,0.1107082880569001,0.3551022424182554,0.449965425269189,0.0842240442556554,712616.0,0.0188783299841709,0.0530229464395972,0.2896581047857471,0.2360640232607743,0.0928045398924526,0.2090101822019152,0.1005618734353424,126836.0,0.9241934466555236,0.3205477940017029,120268.0,0.9435843283333888,0.3499102005521003,281631.0,0.9375459377696348,0.3001054571407267,183881.0,0.9061947672679612,0.2901169778280518,32091.0,18782.0,26475.0,30816.0,39650.0,52319.0
27,27,2016,189211.0,0.1037096151915057,0.2875942730602343,0.5077876022007177,0.1009085095475421,1243820.0,0.0413323471241819,0.0497941824379733,0.2639835345950378,0.2262063642649258,0.1043519158720715,0.2105859368718946,0.1037457188339148,255384.0,0.9049666384738276,0.3737743946370955,233281.0,0.9032968823007446,0.3740681838640952,469865.0,0.9180615708767412,0.2918050929522309,285290.0,0.90179817028287,0.2493743208664867,37002.0,25292.0,30482.0,35209.0,46260.0,61459.0
28,28,2016,251946.0,0.170417470410326,0.3660625689631905,0.4097941622411151,0.0537257983853682,2010610.0,0.0611217491209135,0.0784045637890988,0.2909848255007187,0.2570876500166616,0.0777584912041619,0.1534593978941714,0.0811833224742739,424305.0,0.8725775091031216,0.2269688078151329,390373.0,0.8414567605853889,0.233182110443089,754171.0,0.8587163919058145,0.227913828561427,441761.0,0.8686529594056515,0.2547916180921358,35156.0,25444.0,30968.0,35351.0,46908.0,62224.0
29,29,2016,127368.0,0.1041077821744865,0.3166336913510458,0.4238662772438917,0.1553922492305759,947586.0,0.0217637238203181,0.0498899308347738,0.2704187271656609,0.1891933819199523,0.1028803718079414,0.2252682078460424,0.1405856566053107,160594.0,0.939512061471786,0.4161052094100651,152488.0,0.940808457058916,0.4029956455589948,407572.0,0.939254904654883,0.3502350504941458,226932.0,0.8924788042232915,0.3333862126099448,41776.0,27896.0,32290.0,39245.0,51823.0,67970.0
30,30,2016,788858.0,0.1136376889123264,0.2857358358538545,0.4373575472391736,0.1632689279946454,6171172.0,0.0513973682794775,0.0556610640572001,0.2764585073953537,0.1659796550801047,0.0648713080756783,0.2366678485059239,0.1489642486062615,1157062.0,0.927042803237856,0.4447739187701264,1151388.0,0.9086050922886116,0.4423782426080522,2490567.0,0.9043466808963582,0.3811838830274391,1372155.0,0.8303413244130583,0.2962187216458782,47461.0,22319.0,31941.0,41074.0,62300.0,87104.0
31,31,2016,200120.0,0.1709624225464721,0.2999400359784129,0.4666500099940036,0.0624475314811113,1391381.0,0.0607418097559187,0.0851139982506588,0.2662879541980234,0.2321614281063202,0.0838548176236415,0.1550193656518236,0.1168206264136135,276979.0,0.8787019954581394,0.2367110864000519,249353.0,0.8476537278476698,0.2595677613664163,522988.0,0.8648783528493962,0.2768400039771467,342061.0,0.8225784289936591,0.3015865591224957,31524.0,18979.0,25622.0,30487.0,42021.0,56325.0
32,32,2016,1912311.0,0.1171843910326301,0.2626868746767654,0.4576180338867475,0.1625107004038569,13653592.0,0.0634247749603181,0.0734104256227958,0.2618222369615263,0.1575305604561788,0.0872895572095606,0.2013842950631599,0.1551381497264602,2886788.0,0.902748660448914,0.4449377647406044,2460284.0,0.8761069860227518,0.4060547481510265,5275739.0,0.8711537852801285,0.3287435182066436,3030781.0,0.8010489705458758,0.2804544439205604,41610.0,21133.0,30742.0,37005.0,56868.0,73504.0
33,33,2016,972709.0,0.1396902876399827,0.3186872949669428,0.4389246938190147,0.1026977235740596,6877185.0,0.0464681406709285,0.0805019786438782,0.258228621158221,0.2155141965789781,0.0952229727715627,0.1956636327218185,0.1084004574546126,1321286.0,0.8961345234869665,0.3285034428579429,1304270.0,0.877485489967568,0.3522706188135892,2683038.0,0.8893206134240365,0.3019852868278421,1568591.0,0.8219982136834905,0.2469502885073292,35160.0,20664.0,26922.0,31666.0,47143.0,60374.0
34,34,2016,88343.0,0.0700564843847277,0.3128940606499666,0.4945496530568353,0.1224998019084703,495015.0,0.0279324868943365,0.04831570760482,0.2710584527741583,0.2206316980293526,0.1364685918608527,0.2173227073927052,0.0782703554437744,116058.0,0.951532854262524,0.3638439400989161,86296.0,0.9379809029387224,0.3603295633633077,182810.0,0.9435370056342652,0.2706361796400635,109851.0,0.8502972207808759,0.2141628205478329,40683.0,29430.0,32689.0,39346.0,46865.0,61079.0
35,35,2016,1083341.0,0.1367574937161983,0.3380662229159609,0.4244896113042892,0.1006866720635515,7922061.0,0.0280493927022273,0.0717120203946927,0.3331239181319104,0.2058213134183137,0.0861527069786511,0.1719508345113727,0.1031898138628319,1500872.0,0.9172994099430198,0.3264435608099824,1380616.0,0.9141202188008832,0.3278384431297333,3155659.0,0.9155336492314284,0.2638219148520166,1884914.0,0.8508796687806446,0.2146410923787504,36819.0,20969.0,30230.0,33825.0,50830.0,65773.0
36,36,2016,389969.0,0.1599383540742982,0.3487738768979073,0.4245773381986773,0.0667104308291171,2571636.0,0.0401503167633366,0.081572197620503,0.3120694375098186,0.2348022815048475,0.0791675027103369,0.1683449757275135,0.0838932881636436,536769.0,0.8915567031628131,0.2675061339235313,477591.0,0.8751002426762649,0.2716257215902309,968984.0,0.8882220965464858,0.2508761754580055,588292.0,0.8523607324253942,0.2248118281397673,34558.0,21968.0,28144.0,33012.0,44977.0,57433.0
37,37,2016,367267.0,0.1268450473361342,0.3077570269041324,0.465269136622675,0.1001287891370583,2857952.0,0.03709684417373,0.059994359597362,0.2294975562920581,0.2608623237899027,0.0855560205349845,0.2003210690732384,0.1266718265387242,573033.0,0.9160135629187148,0.3490305095867079,533772.0,0.8922910905779996,0.3609668547619583,1062259.0,0.9014788295509852,0.3143122345868568,688888.0,0.9024398741159666,0.3018908734075786,35945.0,22194.0,29816.0,32004.0,46942.0,63868.0
38,38,2016,1187407.0,0.1205627051213274,0.3369510201641055,0.4206965261279409,0.1217897485866261,8921975.0,0.0324104248218583,0.0662612257936163,0.3510931155938007,0.1604163876271789,0.0818447709167533,0.187959616564718,0.1200144586820743,1674043.0,0.925165004722101,0.3896960830755243,1481365.0,0.9201297452012164,0.3761064963732773,3544806.0,0.9154021404838516,0.2913273674215175,2221761.0,0.8483774807461288,0.2275307740121462,39615.0,22805.0,30508.0,35886.0,51199.0,69691.0
39,39,2016,113741.0,0.1109626256143343,0.2985115305826395,0.4543128687104913,0.1362129750925348,734045.0,0.0523196806735281,0.0623640240039779,0.2779734212480161,0.1844151244133534,0.081988161488737,0.2059751105177475,0.1349644776546397,142792.0,0.9457742730685192,0.4062412460081797,123033.0,0.9053831085968804,0.3801337852446091,294165.0,0.8945625754253566,0.324042629136709,174055.0,0.8059061790813249,0.2882192410444974,41590.0,25603.0,32759.0,37040.0,52045.0,71414.0
40,40,2016,472679.0,0.1355761521032243,0.3294857609498201,0.4446082859615087,0.0903298009854467,3388476.0,0.043948075772117,0.08993335056822,0.2897081165692187,0.2104480008121645,0.0937144014005116,0.1744400727642751,0.0978079821134929,646998.0,0.8838481726373189,0.2898107876685863,611528.0,0.868109064507267,0.2985619628209992,1299803.0,0.8850856629812364,0.2630721732447147,830147.0,0.8211364975118864,0.2535430471952558,33255.0,20566.0,27031.0,31621.0,46083.0,55218.0
41,41,2016,85659.0,0.1415729812395662,0.2908626063811158,0.4699564552469676,0.0976079571323503,565894.0,0.0322940338649994,0.0560811742128384,0.2896478845861592,0.2184490381590898,0.1150268424828678,0.196153343205618,0.0923476834884271,111536.0,0.9055103285038014,0.3425530770334242,98662.0,0.9294054448521214,0.3123492327339807,218127.0,0.9305450494436728,0.2763527669660335,137569.0,0.8738305868327894,0.2468361331404604,36068.0,22805.0,30297.0,35083.0,42054.0,51902.0
42,42,2016,620744.0,0.1164231953913368,0.3554460453906924,0.4291511476550719,0.0989796115628987,4527198.0,0.0477754672978738,0.0826171066518407,0.3238066901425561,0.211940807537024,0.0725824229468205,0.1670028569547874,0.0942746484690972,886029.0,0.9113155438478876,0.3108024680907735,837897.0,0.8995508994542288,0.2880735937710721,1758017.0,0.8775273504181131,0.2548849072563007,1045255.0,0.7969289790529583,0.2085682441126806,34346.0,21156.0,27292.0,32327.0,46065.0,56454.0
43,43,2016,2795622.0,0.1508100880591152,0.3239654717268643,0.4365654584203444,0.0886589817936759,17775280.0,0.0860538905716253,0.0847455567507234,0.2517378629197402,0.2176787088585946,0.0708609934695824,0.1891772168989743,0.0997457705307595,4061590.0,0.8734219849861754,0.3023510497120585,3748838.0,0.8275270897275369,0.3098968266966991,6612009.0,0.8267562854194542,0.2844554506807235,3352843.0,0.782322643798114,0.2580156601427505,36691.0,21720.0,27774.0,35933.0,52967.0,69803.0
44,44,2016,346126.0,0.1221260465841918,0.3064779877847951,0.505590449720622,0.065805515910391,1783244.0,0.0291575353681268,0.0535024932090056,0.2268926742498502,0.2647467200226104,0.0999263140658261,0.2137284634071389,0.1120457996774417,448034.0,0.9276327243021736,0.3358673672087386,410026.0,0.9087082282586958,0.3580285152648856,605694.0,0.9161787965540356,0.3017480774120265,319490.0,0.9161851701148706,0.3157751416319759,37171.0,25501.0,30923.0,34015.0,47164.0,70026.0
45,45,2016,66347.0,0.0940208298792711,0.3156133660904034,0.474384674514296,0.1159811295160293,439563.0,0.0252227780773177,0.053423513808032,0.2929432186057516,0.1726077945595966,0.0921346883154405,0.2112802942922857,0.1523877123415756,71885.0,0.9164498852333588,0.3939904013354663,70519.0,0.939363859385414,0.4126405649541258,183559.0,0.9325394015003352,0.3445922019623118,113600.0,0.8952024647887324,0.3449031690140845,37965.0,26125.0,31471.0,35937.0,42338.0,57297.0
